OBJECTID,Name,LOCATION_D,STREET_FRO,STREET_TO,LATITUDE,LONGITUDE,LAT_DECIMAL,LON_DECIMAL,ROUTE_NAME,StationType,ROUTE_ID,GlobalID,Visible,AADT_2007,AADT_2008,AADT_2009,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT_2019,Shape,AADT_2020,HourlyLabel,HourlyLink,ATRLabel,ATRLink,WeeklyLabel,WeeklyLink,PermanentDivider,JanLabel,FebLabel,MarLabel,AprLabel,MayLabel,JunLabel,JulLabel,AugLabel,SepLabel,OctLabel,NovLabel,DecLabel,JanLink,FebLink,MarLink,AprLink,MayLink,JunLink,JulLink,AugLink,SepLink,OctLink,NovLink,DecLink,MonthlyLabel
8258,0037027,70ft W of Dean Martin Dr,,,,,36.02,-115.18,Serene Ave,ShortTerm,,{8C430AAC-2B16-4056-9A0B-A53925DB1811},Y,,,,,,,,,,,500,480,590,,410,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037027.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,0037028,150ft W of Las Vegas Blvd,,,,,36.02,-115.17,Serene Ave,ShortTerm,,{90C29787-1C9A-47CD-956C-45B3CF8012A5},Y,,,,,,,,,,,"3,000","3,050","3,250",,"2,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037028.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,0037030,245ft E of Chartan Ave,,,,,35.99,-115.21,Starr Hills Ave,ShortTerm,,{51E05E13-FCB1-4A02-9E9A-D51D5C55364C},Y,,,,,,,,,,,"3,000","2,900","3,100",,"2,450",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037030.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,0037031,320ft W of Dean Martin Dr,,,,,35.98,-115.19,Starr Ave,ShortTerm,,{9675125D-BC8A-463D-91A4-6203536EF805},Y,,,,,,,,,,,"2,000","1,800","1,850",,"1,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037031.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,0037033,145ft S of Cactus Ave,,,,,36.00,-115.16,Gillespie St,ShortTerm,,{7911737A-412C-4B60-BF36-B5E46D03E427},Y,,,,,,,,,,,"1,400","1,500","1,350",,"1,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037033.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,0037034,260ft W of Copilico Ter,,,,,36.00,-115.11,Coronado Center Dr,ShortTerm,,{29148AB0-D9F4-4436-B576-9FA690778F17},Y,,,,,,,,,,,"12,000","12,300","11,400",,"8,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037034.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,0037035,230ft N of Mesa Verde Ln,,,,,36.05,-115.15,Bermuda Rd,ShortTerm,,{C62B4A17-5DC3-47E0-9461-1A209035ED17},Y,,,,,,,,,,,"7,700","9,200","9,300",,"6,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037035.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,0037037,135ft E of Gilespie St,,,,,36.05,-115.16,Robindale Rd,ShortTerm,,{F5967479-F5AD-4723-8E78-D90582858C0E},Y,,,,,,,,,,,910,"1,250","1,350",,"1,050",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037037.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,0037039,100ft W of Dean Martin Dr,,,,,36.05,-115.18,Robindale Rd.,ShortTerm,,{0B2F624C-804D-4A79-94BD-B23559BCCEB7},Y,,,,,,,,,,,"1,700","1,500","1,850",,"1,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037039.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,0037040,440ft E of Arville St,,,,,36.06,-115.20,Warm Springs Rd,ShortTerm,,{63C6D343-80CE-489A-AB8E-878CC11DA6E9},Y,,,,,,,,,,,"13,000","12,300","11,800",,"8,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037040.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,0037045,190ft S of Sunset Rd,,,,,36.07,-115.25,Tenaya Way,ShortTerm,,{2EAD1FFE-05C0-4A7A-9594-BAB8D0990126},Y,,,,,,,,,,,"1,100","1,500","1,550",,"1,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037045.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,0037051,415ft W of Buffalo Dr,,,,,36.06,-115.26,Badura Ave,ShortTerm,,{906E3748-2B4D-4CE0-A795-B371808291CE},Y,,,,,,,,,,,"3,600","4,600","5,150",,"4,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037051.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,0037054,100ft N of Wigwam Ave,,,,,36.03,-115.26,Buffalo Dr,ShortTerm,,{1F9EA47D-10F4-4B90-997A-0A33D632526E},Y,,,,,,,,,,,"11,000","11,700","13,400",,"10,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037054.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,0037056,190ft W of Jones Blvd,,,,,36.03,-115.23,Torino Ave,ShortTerm,,{99753431-5E55-429B-8380-A5D82C628C86},Y,,,,,,,,,,,"2,900","3,050","2,900",,"1,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037056.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,0037057,360ft W of Lindell Rd,,,,,36.05,-115.22,Robindale Rd,ShortTerm,,{FEF11261-6942-4DDD-9C29-EBA7505D0F88},Y,,,,,,,,,,,"4,700","7,800","7,000",,"3,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037057.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8273,0037058,700ft E of Rainbow Blvd.,,,,,36.05,-115.24,Robindale Rd,ShortTerm,,{5E52FC23-EACD-47D4-B1C3-109AF729866B},Y,,,,,,,,,,,"8,900","8,800","8,800",,"7,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037058.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8274,0037059,425ft N of Cactus Ave,,,,,36.00,-115.21,Decatur Blvd,ShortTerm,,{6128F1DA-279F-41A0-A38E-519F74554ABE},Y,,,,,,,,,,,"15,000","15,200","15,400",,"12,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037059.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,0037070,225ft S of Ann Rd,,,,,36.26,-115.30,Fort Apache Rd,ShortTerm,,{230700F3-A811-4AC9-B07E-5D62B8AEE6A1},Y,,,,,,,,,,,"4,100","3,700","3,250",,"2,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037070.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8276,0037073,375ft S of Farm Rd,Dorrel Ln,Grand Teton Dr,,,36.30,-115.33,Shaumber Rd,ShortTerm,,{A420746D-2222-47BF-B8C6-9CE7CC6ED77F},Y,,,,,,,,,,,"2,800","4,250","4,650",,"3,800",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037073.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,0037075,360ft N of Gilcrease Ave,,,,,36.30,-115.31,Grand Canyon Dr,ShortTerm,,{8783087F-7761-4CB1-BC50-86B8DA4EBA33},Y,,,,,,,,,,,"3,300","4,900","5,050",,"4,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037075.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8278,0037077,160ft N of Shady PInes Dr,,,,,36.30,-115.28,Durango Dr,ShortTerm,,{2935882F-717F-4418-9B89-1219D35E9F59},Y,,,,,,,,,,,"17,000","16,600","16,600",,"14,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037077.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8279,0037080,180ft N of Golden Talon Ave,,,,,36.29,-115.26,Buffalo Dr,ShortTerm,,{781E4E02-2C48-4F39-8B1F-B566E8A10702},Y,,,,,,,,,,,"8,500","9,100","8,250",,"6,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037080.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8280,0037081,310ft W of Somerset Eagle Way,,,,,36.29,-115.28,Elkhorn Rd,ShortTerm,,{FB091486-9F37-4ACD-82EE-17D2B803E893},Y,,,,,,,,,,,"14,000","13,500","15,800",,"14,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037081.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8281,0037082,250ft W of Grand Canyon Dr,,,,,36.28,-115.31,Centennial Pkwy,ShortTerm,,{16E1356D-B5D3-4F0D-BCB4-D622F0BE9BDB},Y,,,,,,,,,,,"5,800","5,850","6,950",,"6,250",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037082.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8282,0037083,360ft S of Centennial Pkwy,,,,,36.28,-115.31,Grand Canyon Dr,ShortTerm,,{2820131A-02C5-458E-857C-9A9211DE4FB3},Y,,,,,,,,,,,"2,300","1,850","1,900",,"1,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037083.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8283,0037084,500ft S of Tropical Pkwy.,,,,,36.27,-115.26,Centennial Center Blvd,ShortTerm,,{A8F8D26C-253F-4C92-8758-8234862F65B4},Y,,,,,,,,,,,"20,000","18,200","21,500",,"17,100",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037084.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,0037085,245ft N of Centennial Pkwy,Centennial Pkwy,Deer Springs Way,,,36.28,-115.31,Hualapai Way,ShortTerm,,{BD52BE93-BDC5-4F7F-AB72-69930FEDABD0},Y,,,,,,,,,,,"6,500","6,400","8,800",,"7,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037085.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8285,0037086,190ft N of Centennial Pkwy,,,,,36.28,-115.29,Durango Dr,ShortTerm,,{A2E70BA8-8FC6-482F-A442-5B59F1058E98},Y,,,,,,,,,,,"23,000","23,000","23,000",,"20,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037086.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8286,0037090,300ft S of Lone Mountain Rd,,,,,36.25,-115.31,Grand Canyon Dr,ShortTerm,,{92C44CD1-1115-4CE5-B184-7FB36A80139A},Y,,,,,,,,,,,"2,200","1,700","1,950",,"1,400",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037090.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8287,0037092,525ft S of Buckskin Ave,,,,,36.22,-115.27,Cimarron Rd,ShortTerm,,{E639CC59-772E-4D1B-8B81-76AE7636C08E},Y,,,,,,,,,,,"3,700","3,900","3,450",,"2,350",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037092.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8288,0037093,660ft E of Juliano Rd,,,,,36.23,-115.28,Alexander Rd,ShortTerm,,{727D8208-EBA6-41AB-9005-1157BB3EBCC8},Y,,,,,,,,,,,"6,500","6,400","6,250",,"5,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037093.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8289,0037094,165ft N of Atwood Dr,,,,,36.22,-115.31,Grand Canyon Dr,ShortTerm,,{6CDC8CB6-48CE-4307-9335-29E1ED1618C2},Y,,,,,,,,,,,"3,600","3,500","3,450",,"2,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037094.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290,0037095,555ft W of Grand Canyon Dr,,,,,36.22,-115.31,Cheyenne Ave,ShortTerm,,{C6CD1B23-2F05-4B0B-8332-6C06DE9E2A5A},Y,,,,,,,,,,,"22,000","23,000","23,400",,"18,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037095.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,0037097,200ft E of Fort Apache Rd,,,,,36.30,-115.30,Farm Rd,ShortTerm,,{661AF7B8-AF74-43E5-9569-E038C8F8121E},Y,,,,,,,,,,,"4,200","5,400","4,300",,"4,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037097.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292,0037100,310ft N of Horse Dr,,,,,36.31,-115.21,Decatur Blvd,ShortTerm,,{3145D7DB-DC7A-4133-8276-F772F463F406},Y,,,,,,,,,,,"3,600","4,300","3,800",,"2,000",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037100.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,0037102,270ft N of Grand Teton Dr,,,,,36.31,-115.24,Rainbow Blvd,ShortTerm,,{18D0EEFC-705E-45CB-8155-E1AB7FD02C30},Y,,,,,,,,,,,"2,500","2,350","2,600",,"2,150",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037102.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8294,0037103,480ft S of Grand Teton Dr,,,,,36.30,-115.22,Bradley Dr,ShortTerm,,{3870335D-FD49-46F1-B740-BCC613998A35},Y,,,,,,,,,,,"3,400","3,150","4,000",,"2,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037103.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8295,0037104,435ft W of Rainbow Blvd,,,,,36.29,-115.24,Elkhorn Rd,ShortTerm,,{037848DA-AD34-46F9-B400-40C06739F324},Y,,,,,,,,,,,"8,200","7,800","7,900",,"6,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037104.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,0037105,870ft E of Jones Blvd,,,,,36.31,-115.22,Grand Teton Dr,ShortTerm,,{AE2E8274-CCA1-4A81-A7E2-CBEB662C5836},Y,,,,,,,,,,,"6,800","6,600","6,350",,"4,950",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037105.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,0037107,315ft S of Whispering Sands Dr,,,,,36.30,-115.22,Jones Blvd,ShortTerm,,{0A4305DC-7879-42F0-870B-C4E9A1D18325},Y,,,,,,,,,,,"11,000","11,600","13,000",,"10,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037107.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,0037108,435ft S of Tropical Pkwy,,,,,36.27,-115.23,Torrey Pines Dr,ShortTerm,,{1997DA94-2837-4D45-A718-75707624D46E},Y,,,,,,,,,,,860,810,910,,640,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037108.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,0037109,90ft E of Torrey Pines Dr,,,,,36.27,-115.23,Tropical Pkwy,ShortTerm,,{C92F7802-313D-43C6-AE51-7F3D43485B63},Y,,,,,,,,,,,"4,200","4,450","4,800",,"3,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037109.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,0037114,375ft W of Tee Pee Ln,,,,,36.29,-115.30,Elkhorn Rd,ShortTerm,,{20BF130E-0090-4B86-A4A4-1FCE75826EF3},Y,,,,,,,,,,,"7,600","7,700","6,850",,"6,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037114.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301,0037118,200ft N of Bullring Dr,,,,,36.27,-115.22,Bradley Rd,ShortTerm,,{EFFF8119-891A-46A7-91DF-9ADB5D22FC75},Y,,,,,,,,,,,"4,300","4,500","5,350",,"3,850",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037118.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8302,0037119,370ft N of Azure Dr,,,,,36.27,-115.22,Jones Blvd,ShortTerm,,{E29B19E6-E22B-4336-8E40-807A40F25671},Y,,,,,,,,,,,"17,000","17,000","18,400",,"15,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037119.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,0037121,80ft E of Starlight Dr,,,,,36.27,-115.25,Tropical Pkwy,ShortTerm,,{2F2F7A9D-AFA9-49EF-ABA3-39DCD89CAFB2},Y,,,,,,,,,,,"3,800","3,950","4,400",,"3,450",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037121.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304,0037123,.35 mi W of Tenaya Way,,,,,36.27,-115.26,Azure Dr,ShortTerm,,{160FB893-6A01-4C82-A15B-B9E92B973C49},Y,,,,,,,,,,,"12,000","12,600","13,900",,"11,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037123.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8309,0037132,125ft S of Pacifica Way,,,,,36.00,-114.83,Judi Ln,ShortTerm,,{FC7BE66E-C2A0-4F8F-B0E5-BD4E2333021B},Y,,,,,,,,,,,260,280,270,,340,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037132.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,0037133,210ft S of Fairway Dr,,,,,35.96,-114.84,Georgia Ave,ShortTerm,,{F9B66F99-CD13-4014-9B59-88BB2075A476},Y,,,,,,,,,,,"1,400","1,300","1,300",,"1,200",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037133.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,0037135,790ft S of Boulder City Pkwy (US93),Boulder City Pkwy,Adams Blvd,,,35.97,-114.87,Veterans Memorial Dr,ShortTerm,,{7B64C5A8-2AEF-4D33-ADEF-E7D3F7391486},Y,,,,,,,,,,,"8,600","8,900","7,400",,"6,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037135.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8312,0037136,590ft S of Adams Blvd,Adams Blvd,Buchanan Blvd,,,35.96,-114.86,Veterans Memorial Dr,ShortTerm,,{60A7209C-2B96-433F-8DAC-5BC9AB52B94F},Y,,,,,,,,,,,"2,500","2,400","2,250",,"1,650",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037136.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8313,0037137,200ft E of Gingerwood St,Veterans Memorial Pkwy,Aspen Dr,,,35.96,-114.86,Adams Blvd,ShortTerm,,{03E08750-DCF5-4EF7-8500-A55CA2EDD431},Y,,,,,,,,,,,"7,200","7,500","5,900",,"5,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037137.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,0037138,170ft N of Copper Ridge Ct,,,,,35.99,-114.82,Quartzite Rd,ShortTerm,,{AC4D7C4D-55D4-40A0-BD01-8676EA819E92},Y,,,,,,,,,,,360,380,390,,310,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037138.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315,0037139,300ft N of Zurich Ave,,,,,36.03,-114.95,Racetrack Rd,ShortTerm,,{0F513F02-178F-42E6-ACA0-D718C1C6A9CC},Y,,,,,,,,,,,"7,800","7,400","7,450",,"6,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037139.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,0037142,450ft E of Hualapai Way,,,,,36.11,-115.31,Peace Way,ShortTerm,,{32A5EE12-7DD6-4112-A165-19D6520BB5A2},Y,,,,,,,,,,,"2,700","2,650","2,950",,"2,350",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037142.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8317,0037143,920ft E of Town Center Dr,,,,,36.12,-115.33,Flamingo Rd,ShortTerm,,{30387CCE-50B8-4F47-A2F8-E93CB6DBCAFB},Y,,,,,,,,,,,"6,900","8,000","8,600",,"7,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037143.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8318,0037146,.25 mi E of Anasazi Dr,,,,,36.20,-115.32,Lake Mead Blvd,ShortTerm,,{9E9A4AF1-DB1D-4DF9-9971-2CB8ECFA45DF},Y,,,,,,,,,,,"4,300","4,800","5,050",,"9,300",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037146.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,0037147,85ft N of Cactus Ave,,,,,36.00,-115.20,Arville St,ShortTerm,,{95EC3227-7BB0-4C5E-8CFB-1ED92D50CB8D},Y,,,,,,,,,,,450,380,390,,370,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037147.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8320,0037148,480ft W of Verona Wood St,,,,,36.00,-115.24,Cactus Ave,ShortTerm,,{E631E657-37CE-4E09-8FE4-F54F3D3B55CD},Y,,,,,,,,,,,"18,000","19,700","20,700",,"18,600",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037148.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,0037153,640ft S of Washington Ave,,,,,36.18,-115.28,Durango Dr,ShortTerm,,{4254CC60-DF8E-48D7-9FD1-0AA2FFFB4B1E},Y,,,,,,,,,,,"13,000","12,200","12,100",,"10,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037153.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8323,0037154,600ft S of SR589 (Sahara Ave),,,,,36.14,-115.11,McLeod Dr,ShortTerm,,{5F809AF5-B654-4717-AF9B-46A615571076},Y,,,,,,,,,,,"9,700","10,800","10,900",,"6,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037154.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8324,0037158,990ft S of Tropical Pkwy,,,,,36.27,-115.10,Pecos Rd,ShortTerm,,{1D2D2BD6-EF35-412F-B24F-3CC1AA3192EE},Y,,,,,,,,,,,"6,400","6,800","7,400",,"4,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037158.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8325,0037160,400ft S of Patti Ann Woods Dr,,,,,35.99,-114.96,College Dr,ShortTerm,,{10E19DD0-CD40-4825-AB32-1ABFDD1F8EED},Y,,,,,,,,,,,"2,600","3,100","3,150",,"2,900",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037160.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8326,0037180,420ft W of Hualapai Way,,,,,36.28,-115.32,Centennial Pkwy,ShortTerm,,{1DC8F60C-8D97-4B65-8641-98DC6E3C9CBE},Y,,,,,,,,,,,"4,400","7,150","8,850",,"7,950",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037180.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,0037181,85ft W of Clinton Ln,,,,,36.20,-115.05,Carey Ave,ShortTerm,,{EC181CA0-7D6A-4BE7-8FE1-D2AE09DC86E5},Y,,,,,,,,,,,"1,300","1,650","1,200",,"1,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037181.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8328,0037183,235ft S of Roy Horn Way,,,,,36.07,-115.23,Torrey Pines Dr,ShortTerm,,{70CB08EB-55F8-45D8-8B7D-4498F3E72592},Y,,,,,,,,,,,"1,200","1,650","1,300",,"3,700",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037183.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8329,0037184,735ft W of Arville St,,,,,36.03,-115.20,Pebble Rd,ShortTerm,,{1D5660C2-408C-4D21-AA1B-F284C4C500FC},Y,,,,,,,,,,,990,"1,050","1,050",,950,Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037184.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8330,0037186,850ft E of Durango Dr,,,,,36.11,-115.28,Flamingo Rd,ShortTerm,,{E3B2155E-BE6A-4E0E-85D7-A8FA76A75221},Y,,,,,,,,,,,"33,000","36,000","33,500",,"24,500",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037186.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331,0037187,90ft N of Post Rd,,,,,36.08,-115.18,Dean Martin Dr,ShortTerm,,{44162F1C-EBD8-4669-B3E6-4F577C4F9E32},Y,,,,,,,,,,,"12,000","14,100","14,800",,"7,450",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037187.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8334,0037192,.2 mi W of SR596 (Jones Blvd),,,,,36.19,-115.23,Vegas Dr,ShortTerm,,{68F5C357-F6D7-4CF6-A999-9AFE0C66BF96},Y,,,,,,,,,,,"12,000","11,300","11,600",,"9,550",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037192.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8335,0037194,600ft W of El Capitan Way,,,,,36.01,-115.29,Mountain Edge Pkwy,ShortTerm,,{7766DB12-4159-4CD3-BCF5-796982540787},Y,,,,,,,,,,,"2,700","2,850","3,200",,"2,750",Hourly,https://gis.nevadadot.com/TrafficInformation/Hourlys/HourlyTrina/0037194.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
